,Instrument,Name,RIC_XMUN,Ticker_XMUN,RIC_main,Ticker_main,Exchange_main,Cap,Sector
1051,US69753M1053,Palomar Holdings Inc,PH8.GTX,PH8,PLMR.OQ,PLMR,NASDAQ/NGS (GLOBAL SELECT MARKET),2.12496617291,Financials
1052,CA5359194019,Lions Gate Entertainment Corp,LGNA.GTX,LGNA,LGFa.N,LGF.A,"NEW YORK STOCK EXCHANGE, INC.",2.0367852852,Consumer Cyclicals
1053,CA5359195008,Lions Gate Entertainment Corp,LGNB.GTX,LGNB,LGFb.N,LGF.B,"NEW YORK STOCK EXCHANGE, INC.",2.0367852852,Consumer Cyclicals
1054,CA74167P1080,Primo Water Corp,GC6.GTX,GC6,PRMW.TO,PRMW,TORONTO STOCK EXCHANGE,2.83481172652288,Consumer Non-Cyclicals
1055,US7613301099,Revance Therapeutics Inc,RTIG.GTX,RTI,RVNC.OQ,RVNC,NASDAQ/NMS (GLOBAL MARKET),2.07351315828,Healthcare
1056,US26856L1035,elf Beauty Inc,0EF.GTX,0EF,ELF.N,ELF,"NEW YORK STOCK EXCHANGE, INC.",2.06604737745,Consumer Cyclicals
1057,US69553P1003,PagerDuty Inc,2TY.GTX,2TY,PD.N,PD,"NEW YORK STOCK EXCHANGE, INC.",1.99000301112,Technology
1058,US45826H1095,Integer Holdings Corp,WGBG.GTX,WGB,ITGR.N,ITGR,"NEW YORK STOCK EXCHANGE, INC.",2.04566740128,Healthcare
1059,US92538J1060,Vertex Inc,56X.GTX,56X,VERX.OQ,VERX,NASDAQ/NMS (GLOBAL MARKET),1.99303237232,Technology
1060,US31846B1089,First Advantage Corp,0MS.GTX,0MS,FA.OQ,FA,NASDAQ/NGS (GLOBAL SELECT MARKET),2.02731615639,Industrials
1061,US78573M1045,Sabre Corp,19S.GTX,19S,SABR.OQ,SABR,NASDAQ/NGS (GLOBAL SELECT MARKET),1.94614519782,Technology
1062,US3463751087,FormFactor Inc,FORM.GTX,FMF,FORM.OQ,FORM,NASDAQ/NGS (GLOBAL SELECT MARKET),2.00082174514,Technology
1063,US90184D1000,Twist Bioscience Corp,0ME.GTX,0ME,TWST.OQ,TWST,NASDAQ/NGS (GLOBAL SELECT MARKET),1.89606874552,Healthcare
1064,US48282T1043,Kadant Inc,KAI.GTX,KDA,KAI.N,KAI,"NEW YORK STOCK EXCHANGE, INC.",1.99221946,Industrials
1065,US78645L1008,Safehold Inc,2T3.GTX,2T3,SAFE.N,SAFE,"NEW YORK STOCK EXCHANGE, INC.",1.98937598167,Real Estate
1066,US6837121036,Opendoor Technologies Inc,25M.GTX,25M,OPEN.OQ,OPEN,NASDAQ/NGS (GLOBAL SELECT MARKET),1.91182800768,Real Estate
1067,US8190471016,Shake Shack Inc,9SH.GTX,9SH,SHAK.N,SHAK,"NEW YORK STOCK EXCHANGE, INC.",1.89152850216,Consumer Cyclicals
1068,US50101L1061,Krispy Kreme Inc,9YM.GTX,9YM,DNUT.OQ,DNUT,NASDAQ/NGS (GLOBAL SELECT MARKET),2.02923102024,Consumer Cyclicals
1069,US02553E1064,American Eagle Outfitters Inc,AEOS.GTX,AFG,AEO.N,AEO,"NEW YORK STOCK EXCHANGE, INC.",1.98948560382,Consumer Cyclicals
1070,US6700024010,Novavax Inc,NVV1.GTX,NVV1,NVAX.OQ,NVAX,NASDAQ/NGS (GLOBAL SELECT MARKET),1.7551469562,Healthcare
1071,US2963151046,ESCO Technologies Inc,ESE.GTX,ET7,ESE.N,ESE,"NEW YORK STOCK EXCHANGE, INC.",1.9735851938,Industrials
1072,US0545402085,Axcelis Technologies Inc,XXA1.GTX,XXA1,ACLS.OQ,ACLS,NASDAQ/NGS (GLOBAL SELECT MARKET),1.93148575977,Technology
1073,US67098H1041,O-I Glass Inc,2WZ.GTX,2WZ,OI.N,OI,"NEW YORK STOCK EXCHANGE, INC.",1.96669856142,Basic Materials
1074,US50050N1037,Kontoor Brands Inc,3KO.GTX,3KO,KTB.N,KTB,"NEW YORK STOCK EXCHANGE, INC.",2.0243226272,Consumer Cyclicals
1075,US28035Q1022,Edgewell Personal Care Co,EGZG.GTX,EGZ,EPC.N,EPC,"NEW YORK STOCK EXCHANGE, INC.",1.9797613748,Consumer Non-Cyclicals
1076,US65290C1053,Nextier Oilfield Solutions Inc,9KG.GTX,9KG,NEX.N,NEX,"NEW YORK STOCK EXCHANGE, INC.",1.94824648074,Energy
1077,US29272W1099,Energizer Holdings Inc,EGG.GTX,EGG,ENR.N,ENR,"NEW YORK STOCK EXCHANGE, INC.",1.95665518786,Industrials
1078,US63938C1080,Navient Corp,10D.GTX,10D,NAVI.OQ,NAVI,NASDAQ/NGS (GLOBAL SELECT MARKET),1.94231944407,Financials
1079,US82982V1017,Sitio Royalties Corp,IB10.GTX,IB10,STR.N,STR,"NEW YORK STOCK EXCHANGE, INC.",1.9576834739,Energy
1080,US91688F1049,Upwork Inc,UP2.GTX,UP2,UPWK.OQ,UPWK,NASDAQ/NGS (GLOBAL SELECT MARKET),1.86398109492,Industrials
1081,US50187T1060,LGI Homes Inc,LG1.GTX,LG1,LGIH.OQ,LGIH,NASDAQ/NGS (GLOBAL SELECT MARKET),1.96211349617,Consumer Cyclicals
1082,US03966V1070,Arconic Corp (PITTSBURGH),47I.GTX,47I,ARNC.N,ARNC,"NEW YORK STOCK EXCHANGE, INC.",1.90545159808,Basic Materials
1083,US7901481009,St Joe Co,JOE.GTX,JOE,JOE.N,JOE,"NEW YORK STOCK EXCHANGE, INC.",1.92805046112,Real Estate
1084,US46583P1021,IVERIC bio Inc,O2T.GTX,O2T,ISEE.OQ,ISEE,NASDAQ/NGS (GLOBAL SELECT MARKET),1.85854479236,Healthcare
1085,US45256X1037,Immunitybio Inc,26CA.GTX,26CA,IBRX.OQ,IBRX,NASDAQ/NGS (GLOBAL SELECT MARKET),1.9815053247,Healthcare
1086,US5186132032,Laureate Education Inc,LA3A.GTX,LA3A,LAUR.OQ,LAUR,NASDAQ/NGS (GLOBAL SELECT MARKET),1.9018614384,Academic & Educational Services
1087,US7240781002,Piper Sandler Companies,PJR.GTX,PJR,PIPR.N,PIPR,"NEW YORK STOCK EXCHANGE, INC.",1.9235555164,Financials
1088,US9170471026,Urban Outfitters Inc,URBN.GTX,UOF,URBN.OQ,URBN,NASDAQ/NGS (GLOBAL SELECT MARKET),1.96423831797,Consumer Cyclicals
1089,US91325V1089,Uniti Group Inc,8XC.GTX,8XC,UNIT.OQ,UNIT,NASDAQ/NGS (GLOBAL SELECT MARKET),1.84581493506,Real Estate
1090,US6907321029,Owens & Minor Inc,6OM.GTX,6OM,OMI.N,OMI,"NEW YORK STOCK EXCHANGE, INC.",1.9229640937,Healthcare
1091,CA89788C1041,Trulieve Cannabis Corp,T0A.GTX,T0A,TRUL.CD,TRUL,CANADIAN NATIONAL STOCK EXCHANGE,2.4814970388,Healthcare
1092,US2358252052,Dana Inc,4DH.GTX,4DH,DAN.N,DAN,"NEW YORK STOCK EXCHANGE, INC.",1.87362663768,Consumer Cyclicals
1093,US98980B1035,Ziprecruiter Inc,47R.GTX,47R,ZIP.N,ZIP,"NEW YORK STOCK EXCHANGE, INC.",1.74812067405,Industrials
1094,US37253A1034,Gentherm Inc,QA4A.GTX,QA4A,THRM.OQ,THRM,NASDAQ/NGS (GLOBAL SELECT MARKET),1.86949532277,Consumer Cyclicals
1095,US22658D1000,Cricut Inc,398.GTX,398,CRCT.OQ,CRCT,NASDAQ/NGS (GLOBAL SELECT MARKET),1.89967656015,Technology
1096,US6541101050,Nikola Corp,8NI.GTX,8NI,NKLA.OQ,NKLA,NASDAQ/NGS (GLOBAL SELECT MARKET),1.76858343048,Consumer Cyclicals
1097,US5543821012,Macerich Co,M6G.GTX,M6G,MAC.N,MAC,"NEW YORK STOCK EXCHANGE, INC.",1.75042435925,Real Estate
1098,US7433121008,Progress Software Corp,PRGS.GTX,PGR,PRGS.OQ,PRGS,NASDAQ/NGS (GLOBAL SELECT MARKET),1.868870214,Technology
1099,US3580391056,Freshpet Inc,7FP.GTX,7FP,FRPT.OQ,FRPT,NASDAQ/NMS (GLOBAL MARKET),2.17439481569,Consumer Non-Cyclicals
1100,US0994061002,Boot Barn Holdings Inc,OBB.GTX,OBB,BOOT.N,BOOT,"NEW YORK STOCK EXCHANGE, INC.",1.70850634452,Consumer Cyclicals
1101,US24665A1034,Delek US Holdings Inc,DEH.GTX,DEH,DK.N,DK,"NEW YORK STOCK EXCHANGE, INC.",1.94351913216,Energy
1102,US00922R1059,Air Transport Services Group Inc,ATSG.GTX,AW8,ATSG.OQ,ATSG,NASDAQ/NGS (GLOBAL SELECT MARKET),1.84578735152,Industrials
1103,US67018T1051,NU Skin Enterprises Inc,NUS.GTX,NUS,NUS.N,NUS,"NEW YORK STOCK EXCHANGE, INC.",1.8565253311,Consumer Non-Cyclicals
1104,US91680M1071,Upstart Holdings Inc,855.GTX,855,UPST.OQ,UPST,NASDAQ/NGS (GLOBAL SELECT MARKET),1.73352594393,Financials
1105,US83570H1086,Sonos Inc,8SO.GTX,8SO,SONO.OQ,SONO,NASDAQ/NGS (GLOBAL SELECT MARKET),1.82734337264,Technology
1106,US8256901005,Shutterstock Inc,S3T.GTX,S3T,SSTK.N,SSTK,"NEW YORK STOCK EXCHANGE, INC.",1.7861927304,Technology
1107,US01988P1084,Allscripts Healthcare Solutions Inc,MDRX.GTX,AL21,MDRX.OQ,MDRX,NASDAQ/NGS (GLOBAL SELECT MARKET),1.850235752,Healthcare
1108,US8684591089,Supernus Pharmaceuticals Inc,S49.GTX,S49,SUPN.OQ,SUPN,NASDAQ/NMS (GLOBAL MARKET),1.76213389734,Healthcare
1109,US9026851066,Udemy Inc,7WH.GTX,7WH,UDMY.OQ,UDMY,NASDAQ/NGS (GLOBAL SELECT MARKET),1.759955125,Technology
1110,US5949724083,Microstrategy Inc,MSTRD.GTX,MIGA,MSTR.OQ,MSTR,NASDAQ/NGS (GLOBAL SELECT MARKET),1.79667151808,Technology
1111,GB00BJT16S69,Tronox Holdings PLC,T5X.GTX,T5X,TROX.N,TROX,"NEW YORK STOCK EXCHANGE, INC.",1.79297067105,Basic Materials
1112,US88337F1057,ODP Corp,ODP1.GTX,ODP1,ODP.OQ,ODP,NASDAQ/NGS (GLOBAL SELECT MARKET),1.7264839605,Consumer Cyclicals
1113,US1417881091,CarGurus Inc,0C6.GTX,0C6,CARG.OQ,CARG,NASDAQ/NGS (GLOBAL SELECT MARKET),1.7684564746,Technology
1114,US92645B1035,Victory Capital Holdings Inc,3PK.GTX,3PK,VCTR.OQ,VCTR,NASDAQ/NGS (GLOBAL SELECT MARKET),1.73585373176,Financials
1115,US87874R1005,TechTarget Inc,TTGT.GTX,EFT,TTGT.OQ,TTGT,NASDAQ/NMS (GLOBAL MARKET),1.7822446648,Technology
1116,US0942351083,Bloomin' Brands Inc,BOO.GTX,BOO,BLMN.OQ,BLMN,NASDAQ/NGS (GLOBAL SELECT MARKET),1.71628983916,Consumer Cyclicals
1117,US83545G1022,Sonic Automotive Inc,SAH.GTX,SA8A,SAH.N,SAH,"NEW YORK STOCK EXCHANGE, INC.",1.74850487169,Consumer Cyclicals
1118,US03937C1053,ArcBest Corp,AQY.GTX,AQY,ARCB.OQ,ARCB,NASDAQ/NGS (GLOBAL SELECT MARKET),1.7462244933,Industrials
1119,US3932221043,Green Plains Inc,GPRE.GTX,G3V,GPRE.OQ,GPRE,NASDAQ/NGS (GLOBAL SELECT MARKET),1.74924054144,Energy
1120,US5011471027,Krystal Biotech Inc,4KB.GTX,4KB,KRYS.OQ,KRYS,NASDAQ/NMS (GLOBAL MARKET),1.81292523368,Healthcare
1121,US87968A1043,Tellurian Inc,MPLN.GTX,MPLN,TELL.A,TELL,NYSE MKT LLC,1.57507797616,Energy
1122,US6292093050,NMI Holdings Inc,6NM.GTX,6NM,NMIH.OQ,NMIH,NASDAQ/NMS (GLOBAL MARKET),1.6898171892,Financials
1123,KYG370921069,Galaxy Digital Holdings Ltd,7LX.GTX,7LX,GLXY.TO,GLXY,TORONTO STOCK EXCHANGE,2.2185929444,Financials
1124,US52466B1035,LegalZoom.com Inc,1LZ.GTX,1LZ,LZ.OQ,LZ,NASDAQ/NGS (GLOBAL SELECT MARKET),1.60705744738,Technology
1125,US16934Q2084,Chimera Investment Corp,4CR1.GTX,4CR1,CIM.N,CIM,"NEW YORK STOCK EXCHANGE, INC.",1.58517859104,Real Estate
1126,US1263491094,CSG Systems International Inc,CSGS.GTX,CSN,CSGS.OQ,CSGS,NASDAQ/NGS (GLOBAL SELECT MARKET),1.7308032,Technology
1127,MHY410531021,International Seaways Inc,IS5.GTX,IS5,INSW.N,INSW,"NEW YORK STOCK EXCHANGE, INC.",1.73984757732,Energy
1128,US30212W1009,eXp World Holdings Inc,44Y.GTX,44Y,EXPI.OQ,EXPI,NASDAQ/NMS (GLOBAL MARKET),1.69103951206,Real Estate
1129,US0185811082,Bread Financial Holdings Inc,ALLD.GTX,LID,BFH.N,BFH,"NEW YORK STOCK EXCHANGE, INC.",1.66683897072,Industrials
1130,US23285D1090,Cytek Biosciences Inc,8EQ.GTX,8EQ,CTKB.OQ,CTKB,NASDAQ/NGS (GLOBAL SELECT MARKET),1.7124559488,Healthcare
1131,US83001A1025,Six Flags Entertainment Corp,SIX.GTX,6FE,SIX.N,SIX,"NEW YORK STOCK EXCHANGE, INC.",1.60899366672,Consumer Cyclicals
1132,US88688T1007,Tilray Brands Inc,2HQ.GTX,2HQ,TLRY.OQ,TLRY,NASDAQ/NGS (GLOBAL SELECT MARKET),1.624013762,Healthcare
1133,US98379L1008,Xpel Inc,XPX.GTX,XPX,XPEL.OQ,XPEL,NASDAQ CAPITAL MARKET,1.69403282595,Consumer Cyclicals
1134,US4663671091,Jack in the Box Inc,JBX.GTX,JBX,JACK.OQ,JACK,NASDAQ/NGS (GLOBAL SELECT MARKET),1.65129848778,Consumer Cyclicals
1135,US88331L1089,Beauty Health Co,V7A0.GTX,V7A0,SKIN.OQ,SKIN,NASDAQ CAPITAL MARKET,1.58572240939,Consumer Non-Cyclicals
1136,US4270965084,Hercules Capital Inc,19H.GTX,19H,HTGC.N,HTGC,"NEW YORK STOCK EXCHANGE, INC.",1.66810137594,Financials
1137,US30226D1063,Extreme Networks Inc,EXTR.GTX,EXM,EXTR.OQ,EXTR,NASDAQ/NGS (GLOBAL SELECT MARKET),1.6552214689,Technology
1138,US38147U1079,Goldman Sachs BDC Inc,GSB1.GTX,GSB,GSBD.N,GSBD,"NEW YORK STOCK EXCHANGE, INC.",1.66625351046,Financials
1139,US69526K1051,Pactiv Evergreen Inc,PEGG.GTX,PEG,PTVE.OQ,PTVE,NASDAQ/NGS (GLOBAL SELECT MARKET),1.67780888448,Basic Materials
1140,US5355551061,Lindsay Corp,LNNM.GTX,LMF,LNN.N,LNN,"NEW YORK STOCK EXCHANGE, INC.",1.62978540168,Industrials
1141,US6005441000,MillerKnoll Inc,MLHR.GTX,MHR,MLKN.OQ,MLKN,NASDAQ/NGS (GLOBAL SELECT MARKET),1.61777092554,Industrials
1142,US5894001008,Mercury General Corp,MCY.GTX,MCG,MCY.N,MCY,"NEW YORK STOCK EXCHANGE, INC.",1.64784473952,Financials
1143,US3893751061,Gray Television Inc,GCZ.GTX,GCZB,GTN.N,GTN,"NEW YORK STOCK EXCHANGE, INC.",1.55197655216,Consumer Cyclicals
1144,US69343T1079,PJT Partners Inc,1PJ.GTX,1PJ,PJT.N,PJT,"NEW YORK STOCK EXCHANGE, INC.",1.65849908952,Financials
1145,US1184401065,Buckle Inc,BKE.GTX,BK2,BKE.N,BKE,"NEW YORK STOCK EXCHANGE, INC.",1.6280794075,Consumer Cyclicals
1146,US1630721017,Cheesecake Factory Inc,CAKE.GTX,CF2,CAKE.OQ,CAKE,NASDAQ/NGS (GLOBAL SELECT MARKET),1.52193840258,Consumer Cyclicals
1147,US00847X1046,Agios Pharmaceuticals Inc,8AP.GTX,8AP,AGIO.OQ,AGIO,NASDAQ/NGS (GLOBAL SELECT MARKET),1.62371061138,Healthcare
1148,US62855J1043,Myriad Genetics Inc,MYGN.GTX,MYD,MYGN.OQ,MYGN,NASDAQ/NGS (GLOBAL SELECT MARKET),1.54334942124,Healthcare
1149,US25400W1027,Digital Turbine Inc,4MD.GTX,4MD,APPS.OQ,APPS,NASDAQ CAPITAL MARKET,1.50933621372,Technology
1150,US5021751020,LTC Properties Inc,LTC.GTX,LTP,LTC.N,LTC,"NEW YORK STOCK EXCHANGE, INC.",1.60074934032,Real Estate
1151,US10918L1035,Brigham Minerals Inc,2TQ.GTX,2TQ,MNRL.N,MNRL,"NEW YORK STOCK EXCHANGE, INC.",1.58247999756,Energy
1152,US46333X1081,Ironwood Pharmaceuticals Inc,I76.GTX,I76,IRWD.OQ,IRWD,NASDAQ/NGS (GLOBAL SELECT MARKET),1.5982006859,Healthcare
1153,US38046C1099,Gogo Inc,G0G.GTX,G0G,GOGO.OQ,GOGO,NASDAQ/NGS (GLOBAL SELECT MARKET),1.57385878956,Technology
1154,US5766901012,Materion Corp,BW.GTX,BEM,MTRN.N,MTRN,"NEW YORK STOCK EXCHANGE, INC.",1.62835321424,Basic Materials
1155,US90187B4086,Two Harbors Investment Corp,2H2A.GTX,2H2A,TWO.N,TWO,"NEW YORK STOCK EXCHANGE, INC.",1.51898540976,Real Estate
1156,US98401F1057,Xencor Inc,XE9.GTX,XE9,XNCR.OQ,XNCR,NASDAQ/NMS (GLOBAL MARKET),1.53782429248,Healthcare
1157,US8713321029,Sylvamo Corp,88L.GTX,88L,SLVM.N,SLVM,"NEW YORK STOCK EXCHANGE, INC.",1.58812911045,Basic Materials
1158,US35952H6018,Fuelcell Energy Inc,FEY2.GTX,FEY2,FCEL.OQ,FCEL,NASDAQ/NMS (GLOBAL MARKET),1.50869431536,Energy
1159,US10806X1028,BridgeBio Pharma Inc,2CL.GTX,2CL,BBIO.OQ,BBIO,NASDAQ/NGS (GLOBAL SELECT MARKET),1.54769146596,Healthcare
1160,US4627261005,iRobot Corp,IRBT.GTX,I8R,IRBT.OQ,IRBT,NASDAQ/NGS (GLOBAL SELECT MARKET),1.57981527699,Technology
1161,US87652V1098,Taskus Inc,6VY.GTX,6VY,TASK.OQ,TASK,NASDAQ/NGS (GLOBAL SELECT MARKET),1.49744485125,Industrials
1162,US8754651060,Tanger Factory Outlet Centers Inc,T6O.GTX,T6O,SKT.N,SKT,"NEW YORK STOCK EXCHANGE, INC.",1.48520614617,Real Estate
1163,US8803491054,Tenneco Inc,TEN.GTX,TNN,TEN.N,TEN,"NEW YORK STOCK EXCHANGE, INC.",1.55772985132,Consumer Cyclicals
1164,US87484T1088,Talos Energy Inc,7T2.GTX,7T2,TALO.N,TALO,"NEW YORK STOCK EXCHANGE, INC.",1.45025143165,Energy
1165,US27616P1030,Easterly Government Properties Inc,E05.GTX,E05,DEA.N,DEA,"NEW YORK STOCK EXCHANGE, INC.",1.53752541046,Real Estate
1166,US86272C1036,Strategic Education Inc,SQE.GTX,SQE,STRA.OQ,STRA,NASDAQ/NGS (GLOBAL SELECT MARKET),1.53268444228,Academic & Educational Services
1167,US03762U1051,Apollo Commercial Real Estate Finance Inc,ARIC.GTX,9A1,ARI.N,ARI,"NEW YORK STOCK EXCHANGE, INC.",1.48891158705,Real Estate
1168,US57778K1051,Maxar Technologies Inc,2JD.GTX,2JD,MAXR.N,MAXR,"NEW YORK STOCK EXCHANGE, INC.",1.502805832,Technology
1169,US4052171000,Hain Celestial Group Inc,HAIN.GTX,HF1,HAIN.OQ,HAIN,NASDAQ/NGS (GLOBAL SELECT MARKET),1.540412097,Consumer Non-Cyclicals
1170,US22266M1045,Coursera Inc,90E.GTX,90E,COUR.N,COUR,"NEW YORK STOCK EXCHANGE, INC.",1.4722087341,Technology
1171,US98390M1036,Xperi Holding Corp,4YG.GTX,4YG,XPER.OQ,XPER,NASDAQ/NGS (GLOBAL SELECT MARKET),1.51918372553,Technology
1172,US30034T1034,Everi Holdings Inc,GCAS.GTX,G2C,EVRI.N,EVRI,"NEW YORK STOCK EXCHANGE, INC.",1.4870149513,Consumer Cyclicals
1173,US7496601060,RPC Inc,RES.GTX,RLD,RES.N,RES,"NEW YORK STOCK EXCHANGE, INC.",1.51879891657,Energy
1174,US8292261091,Sinclair Broadcast Group Inc,SBGIa.GTX,SBTA,SBGI.OQ,SBGI,NASDAQ/NGS (GLOBAL SELECT MARKET),1.46129446784,Consumer Cyclicals
1175,US50077B2079,Kratos Defense and Security Solutions Inc,KTOS.GTX,WF5A,KTOS.OQ,KTOS,NASDAQ/NGS (GLOBAL SELECT MARKET),1.52517698389,Industrials
1176,US17243V1026,Cinemark Holdings Inc,CNK.GTX,ZZA,CNK.N,CNK,"NEW YORK STOCK EXCHANGE, INC.",1.506992025,Consumer Cyclicals
1177,US14817C1071,Cassava Sciences Inc,PX91.GTX,PX91,SAVA.OQ,SAVA,NASDAQ CAPITAL MARKET,2.04739964202,Healthcare
1178,US69924R1086,Paramount Group Inc,6PMG.GTX,6PM,PGRE.N,PGRE,"NEW YORK STOCK EXCHANGE, INC.",1.5053743058,Real Estate
1179,US82710M1009,Silk Road Medical Inc,2OW.GTX,2OW,SILK.OQ,SILK,NASDAQ/NGS (GLOBAL SELECT MARKET),1.4434320384,Healthcare
1180,US0067391062,Addus Homecare Corp,ADUS.GTX,A41,ADUS.OQ,ADUS,NASDAQ/NGS (GLOBAL SELECT MARKET),1.46684834114,Healthcare
1181,US00183L1026,Angi Inc,2UH.GTX,2UH,ANGI.OQ,ANGI,NASDAQ/NGS (GLOBAL SELECT MARKET),1.49476909626,Technology
1182,US52567D1072,Lemonade Inc,LE0.GTX,LE0,LMND.N,LMND,"NEW YORK STOCK EXCHANGE, INC.",1.41958924512,Financials
1183,US48238T1097,KAR Auction Services Inc,XKR.GTX,XKR,KAR.N,KAR,"NEW YORK STOCK EXCHANGE, INC.",1.43166347208,Consumer Cyclicals
1184,US9234541020,Veritiv Corp,288.GTX,288,VRTV.N,VRTV,"NEW YORK STOCK EXCHANGE, INC.",1.46407581756,Basic Materials
1185,US21044C1071,Construction Partners Inc,CQY.GTX,CQY,ROAD.OQ,ROAD,NASDAQ/NGS (GLOBAL SELECT MARKET),1.44083331084,Industrials
1186,US60471A1016,Mirion Technologies Inc,55I0.GTX,55I0,MIR.N,MIR,"NEW YORK STOCK EXCHANGE, INC.",1.41735942978,Industrials
1187,US92243G1085,Vaxcyte Inc,5VA.GTX,5VA,PCVX.OQ,PCVX,NASDAQ/NGS (GLOBAL SELECT MARKET),1.48050574464,Healthcare
1188,CA66987E2069,NovaGold Resources Inc,NGR.GTX,NGR,NG.A,NG,NYSE MKT LLC,1.48001764308,Basic Materials
1189,US87305R1095,TTM Technologies Inc,TTMI.GTX,TT1,TTMI.OQ,TTMI,NASDAQ/NGS (GLOBAL SELECT MARKET),1.430719626,Technology
1190,US68375N1037,OPKO Health Inc,OPK.GTX,XCY,OPK.OQ,OPK,NASDAQ/NGS (GLOBAL SELECT MARKET),1.45900360431,Healthcare
1191,US70788V1026,Ranger Oil Corp,PVAE.GTX,PVAE,ROCC.OQ,ROCC,NASDAQ/NGS (GLOBAL SELECT MARKET),1.3902264825,Energy
1192,US38267D1090,Goosehead Insurance Inc,2OX.GTX,2OX,GSHD.OQ,GSHD,NASDAQ/NGS (GLOBAL SELECT MARKET),1.38410157028,Financials
1193,US00486H1059,ADTRAN Holdings Inc,QH9.GTX,QH9,ADTN.OQ,ADTN,NASDAQ/NGS (GLOBAL SELECT MARKET),1.44543388311,Industrials
1194,US9283771007,Vista Outdoor Inc,5VO.GTX,5VO,VSTO.N,VSTO,"NEW YORK STOCK EXCHANGE, INC.",1.42908052352,Consumer Cyclicals
1195,US05541T1016,BGC Partners Inc,ESPD.GTX,ESDA,BGCP.OQ,BGCP,NASDAQ/NGS (GLOBAL SELECT MARKET),1.4109907266,Financials
1196,US04546L1061,AssetMark Financial Holdings Inc,0LA.GTX,0LA,AMK.N,AMK,"NEW YORK STOCK EXCHANGE, INC.",1.42151261175,Financials
1197,US12468P1049,C3.ai Inc,724.GTX,724,AI.N,AI,"NEW YORK STOCK EXCHANGE, INC.",1.42544729106,Technology
1198,US93627C1018,Warrior Met Coal Inc,WJ4.GTX,WJ4,HCC.N,HCC,"NEW YORK STOCK EXCHANGE, INC.",1.4308028918,Basic Materials
1199,US83012A1097,Sixth Street Specialty Lending Inc,1T6.GTX,1T6,TSLX.N,TSLX,"NEW YORK STOCK EXCHANGE, INC.",1.38418706693,Financials
1200,US92240M1080,Vector Group Ltd,VGR.GTX,VGR,VGR.N,VGR,"NEW YORK STOCK EXCHANGE, INC.",1.4241222984,Consumer Non-Cyclicals
1201,US8070661058,Scholastic Corp,SCHL.GTX,SL1,SCHL.OQ,SCHL,NASDAQ/NGS (GLOBAL SELECT MARKET),1.37767949732,Consumer Cyclicals
1202,BMG9001E1286,Liberty Latin America Ltd,1LLC.GTX,1LLC,LILAK.OQ,LILAK,NASDAQ/NGS (GLOBAL SELECT MARKET),1.3803839804,Technology
1203,BMG9001E1021,Liberty Latin America Ltd,1LL.GTX,1LL,LILA.OQ,LILA,NASDAQ/NGS (GLOBAL SELECT MARKET),1.3803839804,Technology
1204,US5057431042,Ladder Capital Corp,LD1A.GTX,LD1A,LADR.N,LADR,"NEW YORK STOCK EXCHANGE, INC.",1.37737844808,Real Estate
1205,US8090871091,Sciplay Corp,2XY.GTX,2XY,SCPL.OQ,SCPL,NASDAQ/NGS (GLOBAL SELECT MARKET),1.4179954074,Technology
1206,US53220K5048,Ligand Pharmaceuticals Inc,LGND.GTX,LGDN,LGND.OQ,LGND,NASDAQ/NMS (GLOBAL MARKET),1.3759442065,Healthcare
1207,US5895841014,Meridian Bioscience Inc,VIVO.GTX,MR4,VIVO.OQ,VIVO,NASDAQ/NGS (GLOBAL SELECT MARKET),1.40037248769,Healthcare
1208,US96758W1018,WideOpenWest Inc,WU5.GTX,WU5,WOW.N,WOW,"NEW YORK STOCK EXCHANGE, INC.",1.2720967305,Consumer Cyclicals
1209,US71944F1066,Phreesia Inc,19P.GTX,19P,PHR.N,PHR,"NEW YORK STOCK EXCHANGE, INC.",1.3164561802,Technology
1210,US03209R1032,Amphastar Pharmaceuticals Inc,29A.GTX,29A,AMPH.OQ,AMPH,NASDAQ/NGS (GLOBAL SELECT MARKET),1.35232859548,Healthcare
1211,US8085411069,Mativ Holdings Inc,SWMU.GTX,MH2,MATV.N,MATV,"NEW YORK STOCK EXCHANGE, INC.",1.34153551021,Basic Materials
1212,US29978A1043,Everbridge Inc,2E7.GTX,2.00E+07,EVBG.OQ,EVBG,NASDAQ/NMS (GLOBAL MARKET),1.24403008556,Technology
1213,US76243J1051,Rhythm Pharmaceuticals Inc,1RV.GTX,1RV,RYTM.OQ,RYTM,NASDAQ/NMS (GLOBAL MARKET),1.34006703415,Healthcare
1214,US05508R1068,B&G Foods Inc,BGSN.GTX,DHR,BGS.N,BGS,"NEW YORK STOCK EXCHANGE, INC.",1.35221510438,Consumer Non-Cyclicals
1215,US0846801076,Berkshire Hills Bancorp Inc,4I9.GTX,4I9,BHLB.N,BHLB,"NEW YORK STOCK EXCHANGE, INC.",1.3125720381,Financials
1216,US29270J1007,Energy Recovery Inc,ERII.GTX,5.00E+02,ERII.OQ,ERII,NASDAQ/NGS (GLOBAL SELECT MARKET),1.33386951318,Industrials
1217,US70931T1034,PennyMac Mortgage Investment Trust,8PM.GTX,8PM,PMT.N,PMT,"NEW YORK STOCK EXCHANGE, INC.",1.28701422262,Real Estate
1218,US3793782018,Global Net Lease Inc,2N8.GTX,2N8,GNL.N,GNL,"NEW YORK STOCK EXCHANGE, INC.",1.2960960625,Real Estate
